frontendQuestionId,title,titleSlug,difficulty,paidOnly,status,acRate,topicTags,hasSolution,hasVideoSolution
2190,Most Frequent Number Following Key In an Array,most-frequent-number-following-key-in-an-array,Easy,False,,59.3170106210534,array;hash-table;counting,False,False
2191,Sort the Jumbled Numbers,sort-the-jumbled-numbers,Medium,False,,59.97425797244592,array;sorting,True,False
2192,All Ancestors of a Node in a Directed Acyclic Graph,all-ancestors-of-a-node-in-a-directed-acyclic-graph,Medium,False,,62.07873916419958,depth-first-search;breadth-first-search;graph;topological-sort,True,False
2193,Minimum Number of Moves to Make Palindrome,minimum-number-of-moves-to-make-palindrome,Hard,False,,52.54163220077099,two-pointers;string;greedy;binary-indexed-tree,False,False
2194,Cells in a Range on an Excel Sheet,cells-in-a-range-on-an-excel-sheet,Easy,False,,84.12337791182189,string,False,False
2195,Append K Integers With Minimal Sum,append-k-integers-with-minimal-sum,Medium,False,,26.693422723880104,array;math;greedy;sorting,False,False
2196,Create Binary Tree From Descriptions,create-binary-tree-from-descriptions,Medium,False,,81.67655750234897,array;hash-table;tree;binary-tree,True,False
2197,Replace Non-Coprime Numbers in Array,replace-non-coprime-numbers-in-array,Hard,False,,57.59019321985175,array;math;stack;number-theory,True,False
2198,Number of Single Divisor Triplets,number-of-single-divisor-triplets,Medium,True,,54.698106466595206,math,False,False
2199,Finding the Topic of Each Post,finding-the-topic-of-each-post,Hard,True,,50.411223996129664,database,False,False
2200,Find All K-Distant Indices in an Array,find-all-k-distant-indices-in-an-array,Easy,False,,77.40037884712302,array;two-pointers,True,False
2201,Count Artifacts That Can Be Extracted,count-artifacts-that-can-be-extracted,Medium,False,,56.931925700911314,array;hash-table;simulation,False,False
2202,Maximize the Topmost Element After K Moves,maximize-the-topmost-element-after-k-moves,Medium,False,,23.89492182219619,array;greedy,False,False
2203,Minimum Weighted Subgraph With the Required Paths,minimum-weighted-subgraph-with-the-required-paths,Hard,False,,40.47006382332084,graph;shortest-path,False,False
2204,Distance to a Cycle in Undirected Graph,distance-to-a-cycle-in-undirected-graph,Hard,True,,73.18928453312755,depth-first-search;breadth-first-search;union-find;graph,True,False
2205,The Number of Users That Are Eligible for Discount,the-number-of-users-that-are-eligible-for-discount,Easy,True,,50.64815383670209,database,False,False
2206,Divide Array Into Equal Pairs,divide-array-into-equal-pairs,Easy,False,,79.23795834179394,array;hash-table;bit-manipulation;counting,True,False
2207,Maximize Number of Subsequences in a String,maximize-number-of-subsequences-in-a-string,Medium,False,,35.78690039650598,string;greedy;prefix-sum,False,False
2208,Minimum Operations to Halve Array Sum,minimum-operations-to-halve-array-sum,Medium,False,,49.814327711589044,array;greedy;heap-priority-queue,False,False
2209,Minimum White Tiles After Covering With Carpets,minimum-white-tiles-after-covering-with-carpets,Hard,False,,38.38877464618362,string;dynamic-programming;prefix-sum,False,False
2210,Count Hills and Valleys in an Array,count-hills-and-valleys-in-an-array,Easy,False,,69.18200164379121,array,True,False
2211,Count Collisions on a Road,count-collisions-on-a-road,Medium,False,,58.08362532118664,string;stack;simulation,True,False
2212,Maximum Points in an Archery Competition,maximum-points-in-an-archery-competition,Medium,False,,51.23369897213885,array;backtracking;bit-manipulation;enumeration,False,False
2213,Longest Substring of One Repeating Character,longest-substring-of-one-repeating-character,Hard,False,,33.965370724452946,array;string;segment-tree;ordered-set,False,False
2214,Minimum Health to Beat Game,minimum-health-to-beat-game,Medium,True,,58.81805490926012,array;greedy,True,False
2215,Find the Difference of Two Arrays,find-the-difference-of-two-arrays,Easy,False,,81.22634408032145,array;hash-table,True,False
2216,Minimum Deletions to Make Array Beautiful,minimum-deletions-to-make-array-beautiful,Medium,False,,49.62614339393479,array;stack;greedy,False,False
2217,Find Palindrome With Fixed Length,find-palindrome-with-fixed-length,Medium,False,,37.79148656399066,array;math,False,False
2218,Maximum Value of K Coins From Piles,maximum-value-of-k-coins-from-piles,Hard,False,,60.404225999081305,array;dynamic-programming;prefix-sum,True,False
2219,Maximum Sum Score of Array,maximum-sum-score-of-array,Medium,True,,62.791213667628135,array;prefix-sum,False,False
2220,Minimum Bit Flips to Convert Number,minimum-bit-flips-to-convert-number,Easy,False,,87.75989042221003,bit-manipulation,True,False
2221,Find Triangular Sum of an Array,find-triangular-sum-of-an-array,Medium,False,,81.9640978177864,array;math;simulation;combinatorics,True,False
2222,Number of Ways to Select Buildings,number-of-ways-to-select-buildings,Medium,False,,50.71932521382681,string;dynamic-programming;prefix-sum,False,False
2223,Sum of Scores of Built Strings,sum-of-scores-of-built-strings,Hard,False,,45.22469934594557,string;binary-search;rolling-hash;suffix-array;string-matching;hash-function,False,False
2224,Minimum Number of Operations to Convert Time,minimum-number-of-operations-to-convert-time,Easy,False,,66.17817295140513,string;greedy,False,False
2225,Find Players With Zero or One Losses,find-players-with-zero-or-one-losses,Medium,False,,72.4600996383252,array;hash-table;sorting;counting,True,False
2226,Maximum Candies Allocated to K Children,maximum-candies-allocated-to-k-children,Medium,False,,49.92879435961226,array;binary-search,True,False
2227,Encrypt and Decrypt Strings,encrypt-and-decrypt-strings,Hard,False,,37.89104882459313,array;hash-table;string;design;trie,False,False
2228,Users With Two Purchases Within Seven Days,users-with-two-purchases-within-seven-days,Medium,True,,46.59471084913175,database,False,False
2229,Check if an Array Is Consecutive,check-if-an-array-is-consecutive,Easy,True,,61.971605037298474,array;hash-table;sorting,False,False
2230,The Users That Are Eligible for Discount,the-users-that-are-eligible-for-discount,Easy,True,,50.57904283521697,database,False,False
2231,Largest Number After Digit Swaps by Parity,largest-number-after-digit-swaps-by-parity,Easy,False,,64.76423012360752,sorting;heap-priority-queue,False,False
2232,Minimize Result by Adding Parentheses to Expression,minimize-result-by-adding-parentheses-to-expression,Medium,False,,68.07489820794108,string;enumeration,False,False
2233,Maximum Product After K Increments,maximum-product-after-k-increments,Medium,False,,43.05626842989845,array;greedy;heap-priority-queue,False,False
2234,Maximum Total Beauty of the Gardens,maximum-total-beauty-of-the-gardens,Hard,False,,30.277352279764035,array;two-pointers;binary-search;greedy;sorting;enumeration;prefix-sum,False,False
2235,Add Two Integers,add-two-integers,Easy,False,,87.85762252293345,math,False,False
2236,Root Equals Sum of Children,root-equals-sum-of-children,Easy,False,,84.80138039121131,tree;binary-tree,False,False
2237,Count Positions on Street With Required Brightness,count-positions-on-street-with-required-brightness,Medium,True,,62.76433121019108,array;prefix-sum,False,False
2238,Number of Times a Driver Was a Passenger,number-of-times-a-driver-was-a-passenger,Medium,True,,71.63633992043306,database,False,False
2239,Find Closest Number to Zero,find-closest-number-to-zero,Easy,False,,47.64849951874053,array,False,False
2240,Number of Ways to Buy Pens and Pencils,number-of-ways-to-buy-pens-and-pencils,Medium,False,,56.41773628938156,math;enumeration,False,False
2241,Design an ATM Machine,design-an-atm-machine,Medium,False,,44.293272864701436,array;greedy;design,False,False
2242,Maximum Score of a Node Sequence,maximum-score-of-a-node-sequence,Hard,False,,39.63382943538861,array;graph;sorting;enumeration,False,False
2243,Calculate Digit Sum of a String,calculate-digit-sum-of-a-string,Easy,False,,67.46597703209616,string;simulation,False,False
2244,Minimum Rounds to Complete All Tasks,minimum-rounds-to-complete-all-tasks,Medium,False,,63.164232355892516,array;hash-table;greedy;counting,True,False
2245,Maximum Trailing Zeros in a Cornered Path,maximum-trailing-zeros-in-a-cornered-path,Medium,False,,37.32656782684532,array;matrix;prefix-sum,False,False
2246,Longest Path With Different Adjacent Characters,longest-path-with-different-adjacent-characters,Hard,False,,53.913567072261934,array;string;tree;depth-first-search;graph;topological-sort,True,False
2247,Maximum Cost of Trip With K Highways,maximum-cost-of-trip-with-k-highways,Hard,True,,50.897548161120845,dynamic-programming;bit-manipulation;graph;bitmask,False,False
2248,Intersection of Multiple Arrays,intersection-of-multiple-arrays,Easy,False,,68.60608896166828,array;hash-table;sorting;counting,False,False
2249,Count Lattice Points Inside a Circle,count-lattice-points-inside-a-circle,Medium,False,,56.26015685720343,array;hash-table;math;geometry;enumeration,False,False
2250,Count Number of Rectangles Containing Each Point,count-number-of-rectangles-containing-each-point,Medium,False,,37.108841859470836,array;hash-table;binary-search;binary-indexed-tree;sorting,False,False
2251,Number of Flowers in Full Bloom,number-of-flowers-in-full-bloom,Hard,False,,57.67636216458646,array;hash-table;binary-search;sorting;prefix-sum;ordered-set,True,False
2252,Dynamic Pivoting of a Table,dynamic-pivoting-of-a-table,Hard,True,,57.30789897904353,database,False,False
2253,Dynamic Unpivoting of a Table,dynamic-unpivoting-of-a-table,Hard,True,,69.30301532377658,database,False,False
2254,Design Video Sharing Platform,design-video-sharing-platform,Hard,True,,63.89319346763619,hash-table;stack;design;ordered-set,False,False
2255,Count Prefixes of a Given String,count-prefixes-of-a-given-string,Easy,False,,74.16856961351579,array;string,False,False
2256,Minimum Average Difference,minimum-average-difference,Medium,False,,43.753776537987996,array;prefix-sum,True,False
2257,Count Unguarded Cells in the Grid,count-unguarded-cells-in-the-grid,Medium,False,,69.01163066055928,array;matrix;simulation,True,False
2258,Escape the Spreading Fire,escape-the-spreading-fire,Hard,False,,37.2429248557206,array;binary-search;breadth-first-search;matrix,False,False
2259,Remove Digit From Number to Maximize Result,remove-digit-from-number-to-maximize-result,Easy,False,,48.02454015994103,string;greedy;enumeration,False,False
2260,Minimum Consecutive Cards to Pick Up,minimum-consecutive-cards-to-pick-up,Medium,False,,53.35994677312043,array;hash-table;sliding-window,False,False
2261,K Divisible Elements Subarrays,k-divisible-elements-subarrays,Medium,False,,54.63296129076616,array;hash-table;trie;rolling-hash;hash-function;enumeration,False,False
2262,Total Appeal of A String,total-appeal-of-a-string,Hard,False,,56.196646998681956,hash-table;string;dynamic-programming,False,False
2263,Make Array Non-decreasing or Non-increasing,make-array-non-decreasing-or-non-increasing,Hard,True,,65.47122602168474,dynamic-programming;greedy,False,False
2264,Largest 3-Same-Digit Number in String,largest-3-same-digit-number-in-string,Easy,False,,72.7034618545714,string,True,False
2265,Count Nodes Equal to Average of Subtree,count-nodes-equal-to-average-of-subtree,Medium,False,,86.72048698271534,tree;depth-first-search;binary-tree,True,False
2266,Count Number of Texts,count-number-of-texts,Medium,False,,49.60091020479608,hash-table;math;string;dynamic-programming,False,False
2267, Check if There Is a Valid Parentheses String Path,check-if-there-is-a-valid-parentheses-string-path,Hard,False,,40.04107611281697,array;dynamic-programming;matrix,False,False
2268,Minimum Number of Keypresses,minimum-number-of-keypresses,Medium,True,,71.42164468580295,hash-table;string;greedy;sorting;counting,False,False
2269,Find the K-Beauty of a Number,find-the-k-beauty-of-a-number,Easy,False,,62.68658894255322,math;string;sliding-window,False,False
2270,Number of Ways to Split Array,number-of-ways-to-split-array,Medium,False,,55.95354253879324,array;prefix-sum,True,False
2271,Maximum White Tiles Covered by a Carpet,maximum-white-tiles-covered-by-a-carpet,Medium,False,,35.527282441728445,array;binary-search;greedy;sliding-window;sorting;prefix-sum,False,False
2272,Substring With Largest Variance,substring-with-largest-variance,Hard,False,,45.986066681753954,array;dynamic-programming,True,False
2273,Find Resultant Array After Removing Anagrams,find-resultant-array-after-removing-anagrams,Easy,False,,69.83716498370262,array;hash-table;string;sorting,True,False
2274,Maximum Consecutive Floors Without Special Floors,maximum-consecutive-floors-without-special-floors,Medium,False,,52.43322785222227,array;sorting,False,False
2275,Largest Combination With Bitwise AND Greater Than Zero,largest-combination-with-bitwise-and-greater-than-zero,Medium,False,,80.79697859665413,array;hash-table;bit-manipulation;counting,True,False
2276,Count Integers in Intervals,count-integers-in-intervals,Hard,False,,35.5326853440061,design;segment-tree;ordered-set,False,False
2277,Closest Node to Path in Tree,closest-node-to-path-in-tree,Hard,True,,62.33514352211016,array;tree;depth-first-search;breadth-first-search,False,False
2278,Percentage of Letter in String,percentage-of-letter-in-string,Easy,False,,74.93233943180589,string,False,False
2279,Maximum Bags With Full Capacity of Rocks,maximum-bags-with-full-capacity-of-rocks,Medium,False,,67.88741925561365,array;greedy;sorting,True,False
2280,Minimum Lines to Represent a Line Chart,minimum-lines-to-represent-a-line-chart,Medium,False,,26.697769106794468,array;math;geometry;sorting;number-theory,False,False
2281,Sum of Total Strength of Wizards,sum-of-total-strength-of-wizards,Hard,False,,28.939684755423716,array;stack;monotonic-stack;prefix-sum,True,False
2282,Number of People That Can Be Seen in a Grid,number-of-people-that-can-be-seen-in-a-grid,Medium,True,,47.54738015607581,array;stack;matrix;monotonic-stack,False,False
2283,Check if Number Has Equal Digit Count and Digit Value,check-if-number-has-equal-digit-count-and-digit-value,Easy,False,,72.99302699803326,hash-table;string;counting,False,False
2284,Sender With Largest Word Count,sender-with-largest-word-count,Medium,False,,59.32410257801164,array;hash-table;string;counting,False,False
2285,Maximum Total Importance of Roads,maximum-total-importance-of-roads,Medium,False,,69.12645702560721,greedy;graph;sorting;heap-priority-queue,True,False
2286,Booking Concert Tickets in Groups,booking-concert-tickets-in-groups,Hard,False,,18.99442477515973,binary-search;design;binary-indexed-tree;segment-tree,False,False
2287,Rearrange Characters to Make Target String,rearrange-characters-to-make-target-string,Easy,False,,60.88966693599066,hash-table;string;counting,False,False
2288,Apply Discount to Prices,apply-discount-to-prices,Medium,False,,33.65466216951366,string,False,False
2289,Steps to Make Array Non-decreasing,steps-to-make-array-non-decreasing,Medium,False,,24.062266176518428,array;linked-list;stack;monotonic-stack,False,False
2290,Minimum Obstacle Removal to Reach Corner,minimum-obstacle-removal-to-reach-corner,Hard,False,,70.3434352974511,array;breadth-first-search;graph;heap-priority-queue;matrix;shortest-path,True,False
2291,Maximum Profit From Trading Stocks,maximum-profit-from-trading-stocks,Medium,True,,47.58705472010978,array;dynamic-programming,False,False
2292,Products With Three or More Orders in Two Consecutive Years,products-with-three-or-more-orders-in-two-consecutive-years,Medium,True,,40.46773939107114,database,False,False
2293,Min Max Game,min-max-game,Easy,False,,64.14275209766612,array;simulation,False,False
2294,Partition Array Such That Maximum Difference Is K,partition-array-such-that-maximum-difference-is-k,Medium,False,,81.85325357099256,array;greedy;sorting,True,False
2295,Replace Elements in an Array,replace-elements-in-an-array,Medium,False,,59.50292586516477,array;hash-table;simulation,False,False
2296,Design a Text Editor,design-a-text-editor,Hard,False,,49.57976868461326,linked-list;string;stack;design;simulation;doubly-linked-list,False,False
2297,Jump Game VIII,jump-game-viii,Medium,True,,45.38349372995042,array;dynamic-programming;stack;graph;monotonic-stack;shortest-path,False,False
2298,Tasks Count in the Weekend,tasks-count-in-the-weekend,Medium,True,,81.77745268355125,database,False,False
2299,Strong Password Checker II,strong-password-checker-ii,Easy,False,,55.274006540481615,string,False,False
2300,Successful Pairs of Spells and Potions,successful-pairs-of-spells-and-potions,Medium,False,,49.3599267650151,array;two-pointers;binary-search;sorting,True,False
2301,Match Substring After Replacement,match-substring-after-replacement,Hard,False,,42.97005400098184,array;hash-table;string;string-matching,False,False
2302,Count Subarrays With Score Less Than K,count-subarrays-with-score-less-than-k,Hard,False,,62.319133067169744,array;binary-search;sliding-window;prefix-sum,True,False
2303,Calculate Amount Paid in Taxes,calculate-amount-paid-in-taxes,Easy,False,,68.77782837482292,array;simulation,False,False
2304,Minimum Path Cost in a Grid,minimum-path-cost-in-a-grid,Medium,False,,67.84235573041043,array;dynamic-programming;matrix,False,False
2305,Fair Distribution of Cookies,fair-distribution-of-cookies,Medium,False,,69.75505288698263,array;dynamic-programming;backtracking;bit-manipulation;bitmask,True,False
2306,Naming a Company,naming-a-company,Hard,False,,46.45483061928818,array;hash-table;string;bit-manipulation;enumeration,True,False
2307,Check for Contradictions in Equations,check-for-contradictions-in-equations,Hard,True,,43.70062016821001,array;depth-first-search;union-find;graph,False,False
2308,Arrange Table by Gender,arrange-table-by-gender,Medium,True,,70.74713626260899,database,False,False
2309,Greatest English Letter in Upper and Lower Case,greatest-english-letter-in-upper-and-lower-case,Easy,False,,71.67849328234597,hash-table;string;enumeration,False,False
2310,Sum of Numbers With Units Digit K,sum-of-numbers-with-units-digit-k,Medium,False,,27.918481285501013,math;dynamic-programming;greedy;enumeration,False,False
2311,Longest Binary Subsequence Less Than or Equal to K,longest-binary-subsequence-less-than-or-equal-to-k,Medium,False,,52.856508600317945,string;dynamic-programming;greedy;memoization,True,False
2312,Selling Pieces of Wood,selling-pieces-of-wood,Hard,False,,52.557416681056814,array;dynamic-programming;memoization,False,False
2313,Minimum Flips in Binary Tree to Get Result,minimum-flips-in-binary-tree-to-get-result,Hard,True,,56.70375043009519,dynamic-programming;tree;depth-first-search;binary-tree,False,False
2314,The First Day of the Maximum Recorded Degree in Each City,the-first-day-of-the-maximum-recorded-degree-in-each-city,Medium,True,,73.63134557958556,database,False,False
2315,Count Asterisks,count-asterisks,Easy,False,,83.18694220566556,string,False,False
2316,Count Unreachable Pairs of Nodes in an Undirected Graph,count-unreachable-pairs-of-nodes-in-an-undirected-graph,Medium,False,,49.72090307178373,depth-first-search;breadth-first-search;union-find;graph,True,False
2317,Maximum XOR After Operations ,maximum-xor-after-operations,Medium,False,,79.77452725537239,array;math;bit-manipulation,False,False
2318,Number of Distinct Roll Sequences,number-of-distinct-roll-sequences,Hard,False,,58.05621201890614,dynamic-programming;memoization,False,False
2319,Check if Matrix Is X-Matrix,check-if-matrix-is-x-matrix,Easy,False,,66.13751678853902,array;matrix,False,False
2320,Count Number of Ways to Place Houses,count-number-of-ways-to-place-houses,Medium,False,,43.56493733459829,dynamic-programming,False,False
2321,Maximum Score Of Spliced Array,maximum-score-of-spliced-array,Hard,False,,58.154827139583546,array;dynamic-programming,False,False
2322,Minimum Score After Removals on a Tree,minimum-score-after-removals-on-a-tree,Hard,False,,76.2270852176215,array;bit-manipulation;tree;depth-first-search,True,False
2323,Find Minimum Time to Finish All Jobs II,find-minimum-time-to-finish-all-jobs-ii,Medium,True,,65.93011576888513,array;greedy;sorting,False,False
2324,Product Sales Analysis IV,product-sales-analysis-iv,Medium,True,,75.83488902717278,database,False,False
2325,Decode the Message,decode-the-message,Easy,False,,85.75721049869371,hash-table;string,False,False
2326,Spiral Matrix IV,spiral-matrix-iv,Medium,False,,82.28752140047459,array;linked-list;matrix;simulation,True,False
2327,Number of People Aware of a Secret,number-of-people-aware-of-a-secret,Medium,False,,60.982613484383606,dynamic-programming;queue;simulation,True,False
2328,Number of Increasing Paths in a Grid,number-of-increasing-paths-in-a-grid,Hard,False,,57.42485419470614,array;dynamic-programming;depth-first-search;breadth-first-search;graph;topological-sort;memoization;matrix,True,False
2329,Product Sales Analysis V,product-sales-analysis-v,Easy,True,,70.73170731707317,database,False,False
2330,Valid Palindrome IV,valid-palindrome-iv,Medium,True,,75.64450727279491,two-pointers;string,False,False
2331,Evaluate Boolean Binary Tree,evaluate-boolean-binary-tree,Easy,False,,82.41048893256796,tree;depth-first-search;binary-tree,True,False
2332,The Latest Time to Catch a Bus,the-latest-time-to-catch-a-bus,Medium,False,,29.69266158183296,array;two-pointers;binary-search;sorting,False,False
2333,Minimum Sum of Squared Difference,minimum-sum-of-squared-difference,Medium,False,,26.62441946265029,array;binary-search;greedy;sorting;heap-priority-queue,False,False
2334,Subarray With Elements Greater Than Varying Threshold,subarray-with-elements-greater-than-varying-threshold,Hard,False,,45.101716548149305,array;stack;union-find;monotonic-stack,False,False
2335,Minimum Amount of Time to Fill Cups,minimum-amount-of-time-to-fill-cups,Easy,False,,59.88900977335686,array;greedy;sorting;heap-priority-queue,False,False
2336,Smallest Number in Infinite Set,smallest-number-in-infinite-set,Medium,False,,70.56513097204302,hash-table;design;heap-priority-queue;ordered-set,True,False
2337,Move Pieces to Obtain a String,move-pieces-to-obtain-a-string,Medium,False,,56.738442248005015,two-pointers;string,True,False
2338,Count the Number of Ideal Arrays,count-the-number-of-ideal-arrays,Hard,False,,56.951746266814766,math;dynamic-programming;combinatorics;number-theory,True,False
2339,All the Matches of the League,all-the-matches-of-the-league,Easy,True,,88.47560006358289,database,False,False
2340,Minimum Adjacent Swaps to Make a Valid Array,minimum-adjacent-swaps-to-make-a-valid-array,Medium,True,,72.21477469748154,array;greedy,False,False
2341,Maximum Number of Pairs in Array,maximum-number-of-pairs-in-array,Easy,False,,75.92914472675221,array;hash-table;counting,False,False
2342,Max Sum of a Pair With Equal Sum of Digits,max-sum-of-a-pair-with-equal-sum-of-digits,Medium,False,,65.94952730347572,array;hash-table;sorting;heap-priority-queue,True,False
2343,Query Kth Smallest Trimmed Number,query-kth-smallest-trimmed-number,Medium,False,,46.854708035767864,array;string;divide-and-conquer;sorting;heap-priority-queue;radix-sort;quickselect,False,False
2344,Minimum Deletions to Make Array Divisible,minimum-deletions-to-make-array-divisible,Hard,False,,58.933562361709555,array;math;sorting;heap-priority-queue;number-theory,False,False
2345,Finding the Number of Visible Mountains,finding-the-number-of-visible-mountains,Medium,True,,37.0486702283802,array;stack;sorting;monotonic-stack,False,False
2346,Compute the Rank as a Percentage,compute-the-rank-as-a-percentage,Medium,True,,33.90214009616292,database,False,False
2347,Best Poker Hand,best-poker-hand,Easy,False,,61.52253990527977,array;hash-table;counting,False,False
2348,Number of Zero-Filled Subarrays,number-of-zero-filled-subarrays,Medium,False,,70.16093832709578,array;math,True,False
2349,Design a Number Container System,design-a-number-container-system,Medium,False,,57.08953065529329,hash-table;design;heap-priority-queue;ordered-set,True,False
2350,Shortest Impossible Sequence of Rolls,shortest-impossible-sequence-of-rolls,Hard,False,,69.21676450917738,array;hash-table;greedy,False,False
2351,First Letter to Appear Twice,first-letter-to-appear-twice,Easy,False,,74.76093758137337,hash-table;string;bit-manipulation;counting,False,False
2352,Equal Row and Column Pairs,equal-row-and-column-pairs,Medium,False,,70.72212663960944,array;hash-table;matrix;simulation,True,False
2353,Design a Food Rating System,design-a-food-rating-system,Medium,False,,52.830099636024705,array;hash-table;string;design;heap-priority-queue;ordered-set,True,False
2354,Number of Excellent Pairs,number-of-excellent-pairs,Hard,False,,48.8559276407882,array;hash-table;binary-search;bit-manipulation,False,False
2355,Maximum Number of Books You Can Take,maximum-number-of-books-you-can-take,Hard,True,,39.39985795454545,array;dynamic-programming;stack;monotonic-stack,True,False
2356,Number of Unique Subjects Taught by Each Teacher,number-of-unique-subjects-taught-by-each-teacher,Easy,False,,89.28127308256897,database,True,False
2357,Make Array Zero by Subtracting Equal Amounts,make-array-zero-by-subtracting-equal-amounts,Easy,False,,73.7138791127321,array;hash-table;greedy;sorting;heap-priority-queue;simulation,False,False
2358,Maximum Number of Groups Entering a Competition,maximum-number-of-groups-entering-a-competition,Medium,False,,68.43889301634472,array;math;binary-search;greedy,False,False
2359,Find Closest Node to Given Two Nodes,find-closest-node-to-given-two-nodes,Medium,False,,52.921085916915445,depth-first-search;graph,True,False
2360,Longest Cycle in a Graph,longest-cycle-in-a-graph,Hard,False,,50.31517658319819,depth-first-search;breadth-first-search;graph;topological-sort,True,False
2361,Minimum Costs Using the Train Line,minimum-costs-using-the-train-line,Hard,True,,77.71192718806222,array;dynamic-programming,True,False
2362,Generate the Invoice,generate-the-invoice,Hard,True,,75.51826258637709,database,False,False
2363,Merge Similar Items,merge-similar-items,Easy,False,,77.2787751211375,array;hash-table;sorting;ordered-set,False,False
2364,Count Number of Bad Pairs,count-number-of-bad-pairs,Medium,False,,54.260158521645444,array;hash-table;math;counting,True,False
2365,Task Scheduler II,task-scheduler-ii,Medium,False,,54.587823487768425,array;hash-table;simulation,False,False
2366,Minimum Replacements to Sort the Array,minimum-replacements-to-sort-the-array,Hard,False,,53.17401747988656,array;math;greedy,True,False
2367,Number of Arithmetic Triplets,number-of-arithmetic-triplets,Easy,False,,85.34207942105543,array;hash-table;two-pointers;enumeration,False,False
2368,Reachable Nodes With Restrictions,reachable-nodes-with-restrictions,Medium,False,,60.07813734361759,array;hash-table;tree;depth-first-search;breadth-first-search;union-find;graph,True,False
2369,Check if There is a Valid Partition For The Array,check-if-there-is-a-valid-partition-for-the-array,Medium,False,,52.18454209239641,array;dynamic-programming,True,False
2370,Longest Ideal Subsequence,longest-ideal-subsequence,Medium,False,,46.6631570575336,hash-table;string;dynamic-programming,True,False
2371,Minimize Maximum Value in a Grid,minimize-maximum-value-in-a-grid,Hard,True,,70.19276877337681,array;union-find;graph;topological-sort;sorting;matrix,True,False
2372,Calculate the Influence of Each Salesperson,calculate-the-influence-of-each-salesperson,Medium,True,,84.20313344138305,database,False,False
2373,Largest Local Values in a Matrix,largest-local-values-in-a-matrix,Easy,False,,87.75579102784555,array;matrix,True,False
2374,Node With Highest Edge Score,node-with-highest-edge-score,Medium,False,,49.11451256078251,hash-table;graph,False,False
2375,Construct Smallest Number From DI String,construct-smallest-number-from-di-string,Medium,False,,85.65379465093554,string;backtracking;stack;greedy,True,False
2376,Count Special Integers,count-special-integers,Hard,False,,41.45865538126251,math;dynamic-programming,False,False
2377,Sort the Olympic Table,sort-the-olympic-table,Easy,True,,79.30215564486664,database,False,False
2378,Choose Edges to Maximize Score in a Tree,choose-edges-to-maximize-score-in-a-tree,Medium,True,,56.46800329579785,dynamic-programming;tree;depth-first-search,False,False
2379,Minimum Recolors to Get K Consecutive Black Blocks,minimum-recolors-to-get-k-consecutive-black-blocks,Easy,False,,68.54106262519093,string;sliding-window,True,False
2380,Time Needed to Rearrange a Binary String,time-needed-to-rearrange-a-binary-string,Medium,False,,52.34354411635525,string;dynamic-programming;simulation,False,False
2381,Shifting Letters II,shifting-letters-ii,Medium,False,,53.47245019172,array;string;prefix-sum,True,False
2382,Maximum Segment Sum After Removals,maximum-segment-sum-after-removals,Hard,False,,49.15925230593421,array;union-find;prefix-sum;ordered-set,False,False
2383,Minimum Hours of Training to Win a Competition,minimum-hours-of-training-to-win-a-competition,Easy,False,,42.29452984953012,array;greedy,False,False
2384,Largest Palindromic Number,largest-palindromic-number,Medium,False,,36.96759947343836,hash-table;string;greedy;counting,False,False
2385,Amount of Time for Binary Tree to Be Infected,amount-of-time-for-binary-tree-to-be-infected,Medium,False,,64.92809701418113,hash-table;tree;depth-first-search;breadth-first-search;binary-tree,True,False
2386,Find the K-Sum of an Array,find-the-k-sum-of-an-array,Hard,False,,40.7546817644497,array;sorting;heap-priority-queue,False,False
2387,Median of a Row Wise Sorted Matrix,median-of-a-row-wise-sorted-matrix,Medium,True,,70.5655206776283,array;binary-search;matrix,False,False
2388,Change Null Values in a Table to the Previous Value,change-null-values-in-a-table-to-the-previous-value,Medium,True,,51.514911167512686,database,False,False
2389,Longest Subsequence With Limited Sum,longest-subsequence-with-limited-sum,Easy,False,,73.34119646530549,array;binary-search;greedy;sorting;prefix-sum,True,False
2390,Removing Stars From a String,removing-stars-from-a-string,Medium,False,,78.78226432446853,string;stack;simulation,True,False
2391,Minimum Amount of Time to Collect Garbage,minimum-amount-of-time-to-collect-garbage,Medium,False,,85.11307834013651,array;string;prefix-sum,True,False
2392,Build a Matrix With Conditions,build-a-matrix-with-conditions,Hard,False,,79.31750673864738,array;graph;topological-sort;matrix,True,False
2393,Count Strictly Increasing Subarrays,count-strictly-increasing-subarrays,Medium,True,,71.23893805309734,array;math;dynamic-programming,True,False
2394,Employees With Deductions,employees-with-deductions,Medium,True,,42.24014336917563,database,False,False
2395,Find Subarrays With Equal Sum,find-subarrays-with-equal-sum,Easy,False,,66.79395491900848,array;hash-table,False,False
2396,Strictly Palindromic Number,strictly-palindromic-number,Medium,False,,89.90849528653968,math;two-pointers;brainteaser,False,False
2397,Maximum Rows Covered by Columns,maximum-rows-covered-by-columns,Medium,False,,57.51272339921884,array;backtracking;bit-manipulation;matrix;enumeration,False,False
2398,Maximum Number of Robots Within Budget,maximum-number-of-robots-within-budget,Hard,False,,37.79572795900311,array;binary-search;queue;sliding-window;heap-priority-queue;prefix-sum;monotonic-queue,False,False
2399,Check Distances Between Same Letters,check-distances-between-same-letters,Easy,False,,71.3854512526411,array;hash-table;string,False,False
